XPADGWGAXTYHEE-UHFFFAOYSA-N	0 1 0	1 3 2 2 3 1 4 2 5 1 14 1 	1 3 3 1 5 1 27 1 78 2 82 1 	1 3 2 2 3 1 4 2 5 1 14 1 
IJCLOOKYCQWSJA-UHFFFAOYSA-N	1 1 1	8 1 9 8 10 3 36 1 77 1 	8 1 9 8 10 3 36 1 77 1 	8 1 9 8 10 3 36 1 77 1 
OWBTYPJTUOEWEK-QWWZWVQMSA-N	1 1 1	1 2 3 2 14 2 	1 2 3 2 81 2 	1 2 3 2 14 2 
OVKYVUFYOFPYNK-UHFFFAOYSA-N	0 1 1	-1 1 	1 2 2 2 153 1 	1 2 2 2 140 1 
RMYOPLPHLGBSCY-UHFFFAOYSA-N	1 1 1	1 4 4 2 19 2 	1 4 19 2 80 2 	1 4 4 2 19 2 
VBBZORLTUCTLEO-UHFFFAOYSA-N	1 1 1	1 1 2 9 25 1 41 1 	1 1 2 9 25 1 41 1 	1 1 2 9 25 1 41 1 
FUMSHFZKHQOOIX-UHFFFAOYSA-N	1 0 1	1 3 2 6 24 1 81 1 	1 3 2 6 24 1 	1 3 2 6 24 1 81 1 
NRZVENBFUFCASY-UHFFFAOYSA-N	1 1 1	1 3 2 4 3 2 14 1 	1 3 2 4 3 2 14 1 	1 3 2 4 3 2 14 1 
IGRZECZSICIWJA-WDSKDSINSA-N	0 1 1	-1 1 	1 1 2 3 14 1 109 1 	1 1 2 3 14 1 137 1 
VUIMBZIZZFSQEE-UHFFFAOYSA-N	0 1 0	9 5 10 3 18 1 	9 4 10 2 18 1 38 1 	9 5 10 3 18 1 
GJEILRJIINEWJO-UHFFFAOYSA-N	1 1 1	1 1 2 6 4 1 14 1 	1 1 2 2 78 4 80 1 82 1 	1 1 2 6 4 1 14 1 
LJWAPDSCYTZUJU-UHFFFAOYSA-N	1 1 1	9 3 10 1 24 1 36 1 71 1 	9 3 10 1 24 1 36 1 71 1 	9 3 10 1 24 1 36 1 71 1 
FSPSELPMWGWDRY-UHFFFAOYSA-N	1 1 1	9 4 10 1 11 1 18 1 	9 4 10 1 11 1 18 1 	9 4 10 1 11 1 18 1 
MSTZGVRUOMBULC-UHFFFAOYSA-N	1 1 1	4 1 9 6 10 2 17 2 36 2 74 2 	4 1 9 6 10 2 17 2 36 2 74 2 	4 1 9 6 10 2 17 2 36 2 74 2 
KZTROCYBPMKGAW-UHFFFAOYSA-N	1 1 1	1 8 9 4 10 1 12 1 13 4 36 2 	1 8 9 4 10 1 12 1 13 4 36 2 	1 8 9 4 10 1 12 1 13 4 36 2 
FCJBLLVHGCDVAG-UHFFFAOYSA-N	1 1 1	1 1 8 1 9 5 10 1 69 1 	1 1 8 1 9 5 10 1 69 1 	1 1 8 1 9 5 10 1 69 1 
JUBIFMWZLINJMF-UHFFFAOYSA-N	1 1 1	1 11 2 22 3 5 4 2 22 4 25 2 	1 11 2 22 3 5 4 2 22 4 25 2 	1 11 2 22 3 5 4 2 22 4 25 2 
DWORILFBIRYUDC-UHFFFAOYSA-N	1 1 1	1 2 2 2 3 1 23 1 	1 2 2 2 3 1 23 1 	1 2 2 2 3 1 23 1 
HVTNWJPMARCVBP-UHFFFAOYSA-N	1 1 1	1 2 2 31 3 1 14 1 	1 2 2 31 3 1 14 1 	1 2 2 31 3 1 14 1 
YSMCUJMPCRLHOP-UHFFFAOYSA-N	1 1 1	1 3 2 8 3 2 25 1 29 1 32 1 	1 3 2 8 3 2 25 1 29 1 32 1 	1 3 2 8 3 2 25 1 29 1 32 1 
CJQWLNNCQIHKHP-UHFFFAOYSA-N	1 1 1	1 1 2 1 22 1 60 1 	1 1 2 1 22 1 60 1 	1 1 2 1 22 1 60 1 
ZGUBOEMAXMRLON-UHFFFAOYSA-N	1 1 1	1 11 2 2 4 2 9 4 10 3 13 3 17 2 	1 11 2 2 4 2 9 4 10 3 13 3 17 2 	1 11 2 2 4 2 9 4 10 3 13 3 17 2 
ANQVAFUCYRTKOQ-UHFFFAOYSA-N	1 1 1	2 6 70 1 	70 1 78 6 	2 6 70 1 
OMRSMLRLWLAUHD-UHFFFAOYSA-N	1 0 1	1 6 11 4 12 2 81 2 	1 6 11 4 12 2 	1 6 11 4 12 2 81 2 
JAUZOZVMGVOYCU-UHFFFAOYSA-N	1 1 1	1 2 2 7 3 1 9 3 12 3 	1 2 2 7 9 3 10 2 12 1 78 2 79 1 	1 2 2 7 3 1 9 3 12 3 
AMQHNJUMJKWREE-UHFFFAOYSA-N	1 1 1	1 1 9 3 10 1 34 1 36 1 53 1 	1 1 9 3 10 1 34 1 36 1 53 1 	1 1 9 3 10 1 34 1 36 1 53 1 
LYGMPIZYNJGJKP-UHFFFAOYSA-N	1 1 1	1 2 2 7 8 1 20 1 	1 2 2 7 8 1 20 1 	1 2 2 7 8 1 20 1 
OXQHJIGWZNIQDS-UHFFFAOYSA-N	1 1 1	1 2 2 1 4 1 24 2 	1 2 2 1 4 1 24 2 	1 2 2 1 4 1 24 2 
BPLBJDXWALACBD-UHFFFAOYSA-N	1 1 1	9 2 53 3 71 1 	9 2 53 3 71 1 	9 2 53 3 71 1 
OJAFXEXESSNPMH-UHFFFAOYSA-N	1 1 1	1 4 2 6 3 2 	1 4 2 6 3 2 	1 4 2 6 3 2 
BVCOJESIQPNOIF-UHFFFAOYSA-N	1 1 1	9 4 10 2 41 1 64 1 	9 4 10 2 41 1 64 1 	9 4 10 2 41 1 64 1 
NPHAZMSHLCWTNE-UHFFFAOYSA-N	1 1 1	1 3 4 1 9 2 10 1 11 2 17 1 	1 3 4 1 9 2 10 1 11 2 17 1 	1 3 4 1 9 2 10 1 11 2 17 1 
NPMRPDRLIHYOBW-UHFFFAOYSA-N	1 1 1	1 2 2 4 25 1 101 1 	1 2 2 4 3 1 25 2 81 1 	1 2 2 4 25 1 101 1 
DUVODKYLTOFNJW-UHFFFAOYSA-N	1 1 1	1 2 2 2 8 1 9 4 10 1 17 1 77 1 	1 2 2 2 8 1 9 4 10 1 17 1 77 1 	1 2 2 2 8 1 9 4 10 1 17 1 77 1 
VKABOTNMFKIVDN-UHFFFAOYSA-N	1 1 1	1 6 2 2 3 2 4 1 	1 6 2 2 3 2 4 1 	1 6 2 2 3 2 4 1 
VIWYMIDWAOZEAZ-UHFFFAOYSA-N	1 1 1	1 2 2 1 3 2 42 2 	1 2 2 1 3 2 42 2 	1 2 2 1 3 2 42 2 
QLCJOAMJPCOIDI-UHFFFAOYSA-N	1 1 1	1 2 2 5 25 2 	1 2 2 5 25 2 	1 2 2 5 25 2 
NGAVXENYOVMGDJ-UHFFFAOYSA-N	1 0 1	1 4 32 2 81 1 	1 4 32 2 	1 4 32 2 81 1 
RIJMQNGJNNAAQK-UHFFFAOYSA-N	1 1 1	1 1 9 2 10 1 11 1 17 2 77 1 	1 1 9 2 10 1 11 1 17 2 77 1 	1 1 9 2 10 1 11 1 17 2 77 1 
NMTDWUVFGOBBAX-UHFFFAOYSA-N	0 0 1	1 2 32 2 	1 2 32 2 	1 2 32 2 130 2 
PHCSHNYKFNLHSN-UHFFFAOYSA-N	1 1 1	6 1 9 4 13 2 34 1 	6 1 9 4 10 2 34 1 79 2 	6 1 9 4 13 2 34 1 
SHGPBDQRELYPLO-UHFFFAOYSA-N	1 1 1	1 3 2 1 3 2 20 1 	1 3 2 1 3 2 20 1 	1 3 2 1 3 2 20 1 
KGTCFPJGIYHDRZ-UHFFFAOYSA-N	1 1 1	9 3 10 1 53 1 71 1 94 1 	9 3 10 1 53 1 71 1 91 1 	9 3 10 1 53 1 71 1 94 1 
MBRGOFWKNLPACT-UHFFFAOYSA-N	1 1 1	1 1 2 6 3 1 29 2 	1 1 2 6 3 1 29 2 	1 1 2 6 3 1 29 2 
KMIGNEYTFAGKRW-UHFFFAOYSA-N	1 1 1	9 18 10 16 	9 18 10 16 	9 18 10 16 
VXAOEHNEGSMNAU-UHFFFAOYSA-N	1 1 1	2 2 8 1 9 5 10 1 	8 1 9 5 10 1 78 2 	2 2 8 1 9 5 10 1 
YWNJQQNBJQUKME-UHFFFAOYSA-N	1 1 1	1 1 39 1 64 1 	9 2 11 1 38 1 64 1 	1 1 39 1 64 1 
IUSUHIUAFDBTHY-UHFFFAOYSA-N	1 1 1	9 4 10 1 13 1 25 1 65 1 77 1 	9 4 10 2 25 1 65 1 77 1 79 1 	9 4 10 1 13 1 25 1 65 1 77 1 
QWLQTDXXEZQUBB-UHFFFAOYSA-N	1 1 1	1 4 33 2 	1 4 33 2 	1 4 33 2 
RTUBKODHZNPRDT-UHFFFAOYSA-N	1 1 1	1 5 3 1 4 1 9 4 10 2 77 1 	1 5 3 1 4 1 9 4 10 2 77 1 	1 5 3 1 4 1 9 4 10 2 77 1 
ATAJVFBUUIBIEO-UHFFFAOYSA-N	1 1 1	2 1 9 2 12 2 17 1 53 1 	9 2 10 2 17 1 53 1 78 3 	2 1 9 2 12 2 17 1 53 1 
JLEJCNOTNLZCHQ-VKHMYHEASA-N	1 1 1	1 2 45 1 77 1 	1 2 45 1 77 1 	1 2 45 1 77 1 
YEASSJSUKSETHZ-ZVMXUFIRSA-N	1 1 1	1 2 2 28 6 2 97 2 	1 2 2 28 6 2 101 2 	1 2 2 28 6 2 97 2 
PZSASMNKSUOEOD-UHFFFAOYSA-N	1 1 1	1 1 2 31 64 1 	1 1 2 31 64 1 	1 1 2 31 64 1 
SFDRHPQGYUYYNX-UHFFFAOYSA-N	1 1 1	1 1 2 1 66 1 74 1 77 1 	1 1 2 1 66 1 74 1 77 1 	1 1 2 1 66 1 74 1 77 1 
OVPXRLUTUWRYEY-UHFFFAOYSA-N	1 1 1	1 2 9 6 10 4 77 2 	1 2 9 6 10 4 77 2 	1 2 9 6 10 4 77 2 
ZPKRDBXIPFYPTF-UHFFFAOYSA-N	0 1 0	9 11 10 4 	9 10 10 3 38 1 	9 11 10 4 
DBULNVCXEGKRIX-UHFFFAOYSA-N	1 1 1	1 5 4 1 9 3 10 1 13 1 17 1 	1 5 4 1 9 3 10 1 13 1 17 1 	1 5 4 1 9 3 10 1 13 1 17 1 
LZKVXMYVBSNXER-YZPKDWIXSA-N	1 1 1	1 5 2 2 3 9 4 4 8 1 14 5 27 1 77 2 	1 5 2 1 4 1 8 1 27 1 77 2 78 1 79 9 80 2 81 3 82 2 	1 5 2 2 3 9 4 4 8 1 14 5 27 1 77 2 
HAVZZMORNRVMDE-UHFFFAOYSA-N	1 1 1	1 2 2 26 22 2 	1 2 2 26 22 2 	1 2 2 26 22 2 
JULZQKLZSNOEEJ-UHFFFAOYSA-N	1 1 1	1 2 9 4 10 1 13 1 24 1 	1 2 9 4 10 1 13 1 24 1 	1 2 9 4 10 1 13 1 24 1 
ZNOKZTBEFWQAHD-UHFFFAOYSA-N	1 1 1	9 18 10 6 77 3 	9 18 10 6 77 3 	9 18 10 6 77 3 
NRFKZFFVTGGEQF-UHFFFAOYSA-N	1 1 1	9 3 10 1 11 1 20 1 71 1 	9 3 10 1 11 1 20 1 71 1 	9 3 10 1 11 1 20 1 71 1 
MIERBLCDXYWVTF-UHFFFAOYSA-N	1 1 1	1 4 2 2 9 8 10 3 12 1 35 2 	1 4 2 2 9 8 10 3 12 1 35 2 	1 4 2 2 9 8 10 3 12 1 35 2 
XXZOEDQFGXTEAD-UHFFFAOYSA-N	1 1 1	9 4 10 2 74 2 	9 4 10 2 74 2 	9 4 10 2 74 2 
SSYXINHPLNNOSJ-UHFFFAOYSA-N	1 1 1	1 1 2 5 8 1 77 1 	1 1 8 1 77 1 78 5 	1 1 2 5 8 1 77 1 
NWYDLOBJQIJDGH-UHFFFAOYSA-N	1 1 1	1 1 2 1 9 5 10 1 103 1 	1 1 2 1 9 5 10 1 123 1 	1 1 2 1 9 5 10 1 103 1 
DAOYAWODBHNYDA-UHFFFAOYSA-N	0 1 0	1 1 2 1 9 2 11 1 12 1 	1 2 2 2 38 2 	1 1 2 1 9 2 11 1 12 1 
DXIRJLBDSXBZCS-UHFFFAOYSA-N	1 1 1	1 2 9 3 10 2 11 1 77 2 	1 2 9 3 10 2 11 1 77 2 	1 2 9 3 10 2 11 1 77 2 
RMQUEHVMCJEEOS-UHFFFAOYSA-N	1 1 1	1 3 2 4 3 1 22 1 	1 3 2 4 3 1 22 1 	1 3 2 4 3 1 22 1 
SXMUYNHMPAZLEB-UHFFFAOYSA-N	1 1 1	1 3 2 8 3 1 77 1 	1 3 2 8 3 1 77 1 	1 3 2 8 3 1 77 1 
FBPFZTCFMRRESA-JGWLITMVSA-N	1 1 1	2 2 3 4 14 6 	2 2 3 4 14 2 81 4 	2 2 3 4 14 6 
RNISDHSYKZAWOK-UHFFFAOYSA-N	0 0 1	9 4 12 1 17 1 29 1 	9 4 12 1 17 1 29 1 	9 4 12 1 17 1 29 1 130 1 
TWIIRMSFZNYMQE-UHFFFAOYSA-N	0 1 0	1 1 9 3 10 1 77 1 	1 1 37 1 38 1 77 1 	1 1 9 3 10 1 77 1 
DXLSPFDSUIZAON-UHFFFAOYSA-N	1 1 1	9 3 10 1 11 1 17 1 102 1 	9 3 10 1 11 1 17 1 122 1 	9 3 10 1 11 1 17 1 102 1 
KXXBSQCVRSXSMB-UHFFFAOYSA-N	1 1 1	9 13 10 11 20 1 	9 13 10 11 20 1 	9 13 10 11 20 1 
SAUGMJLWYLQPEM-UHFFFAOYSA-N	1 1 1	2 2 64 1 74 1 	2 2 64 1 74 1 	2 2 64 1 74 1 
NOAGKIODSFDOTA-UHFFFAOYSA-N	1 1 1	1 6 2 2 3 4 	1 6 2 2 3 4 	1 6 2 2 3 4 
TZCFWOHAWRIQGF-UHFFFAOYSA-N	1 1 1	2 1 44 1 60 1 	2 1 44 1 60 1 	2 1 44 1 60 1 
XXJGBENTLXFVFI-UHFFFAOYSA-N	1 1 1	28 1 	28 1 	28 1 
BYNLHLLOIZDKIC-UHFFFAOYSA-N	1 1 1	1 1 2 4 3 1 6 1 77 1 	1 1 2 1 6 1 77 1 78 3 79 1 	1 1 2 4 3 1 6 1 77 1 
CUXYLFPMQMFGPL-UHFFFAOYSA-N	1 1 1	1 1 2 10 6 3 42 1 	1 1 2 10 6 3 42 1 	1 1 2 10 6 3 42 1 
GAZFDPSEEIVCEX-UHFFFAOYSA-N	1 1 1	1 4 2 1 3 2 77 2 	1 4 2 1 3 2 77 2 	1 4 2 1 3 2 77 2 
MYZYATBOEKPPPB-UHFFFAOYSA-N	1 1 1	1 3 2 1 3 1 4 1 14 1 25 1 41 1 	1 3 2 1 3 1 4 1 25 1 41 1 82 1 	1 3 2 1 3 1 4 1 14 1 25 1 41 1 
MHXYJRDWCLHKMY-UHFFFAOYSA-N	1 1 1	2 2 9 3 10 1 11 2 35 1 	9 3 10 1 11 2 35 1 78 2 	2 2 9 3 10 1 11 2 35 1 
IDFBAZYYEXBGJO-UHFFFAOYSA-N	1 1 1	1 4 4 2 6 2 	1 4 6 2 80 2 	1 4 4 2 6 2 
YPGGGWSLWOECQF-UHFFFAOYSA-N	1 1 1	1 6 2 3 4 2 	1 6 2 3 4 2 	1 6 2 3 4 2 
KRWQPUYFIGHZNF-UHFFFAOYSA-N	1 1 1	1 5 2 5 3 1 4 1 	1 5 2 5 3 1 4 1 	1 5 2 5 3 1 4 1 
LNDKRVOOYMEYTC-UHFFFAOYSA-N	1 1 1	5 1 6 1 14 1 	5 1 6 1 81 1 	5 1 6 1 14 1 
OOLSRHZMXAYDFB-UHFFFAOYSA-N	1 1 1	1 1 9 4 10 1 12 1 63 1 	1 1 9 4 10 1 12 1 63 1 	1 1 9 4 10 1 12 1 63 1 
ABTRFGSPYXCGMR-AXXBKCDFSA-N	1 1 1	1 10 2 4 3 1 4 1 6 5 8 6 14 1 70 1 	1 10 2 2 6 5 8 6 70 1 78 2 79 1 80 1 81 1 	1 10 2 4 3 1 4 1 6 5 8 6 14 1 70 1 
IYDRZGXWJPJSNY-UHFFFAOYSA-N	1 1 1	1 2 2 22 22 1 	1 2 2 22 22 1 	1 2 2 22 22 1 
QKXCGPJJHMULFJ-UHFFFAOYSA-N	1 1 1	2 10 8 1 24 1 	8 1 24 1 78 10 	2 10 8 1 24 1 
VPHHJAOJUJHJKD-UHFFFAOYSA-N	1 1 1	9 3 10 1 42 1 53 2 	9 3 10 1 42 1 53 2 	9 3 10 1 42 1 53 2 
BCJOBVWKIGRZCW-UHFFFAOYSA-N	1 1 1	1 1 2 4 9 4 11 1 12 1 	1 1 2 4 9 4 11 1 12 1 	1 1 2 4 9 4 11 1 12 1 
GYSCXPVAKHVAAY-UHFFFAOYSA-N	1 1 1	1 2 2 6 3 1 14 1 	1 2 2 6 3 1 81 1 	1 2 2 6 3 1 14 1 
OMHDOOAFLCMRFX-AATRIKPKSA-N	1 1 1	6 1 9 4 10 2 42 1 64 1 	6 1 9 4 10 2 42 1 64 1 	6 1 9 4 10 2 42 1 64 1 
DWMKGYOHPSYFCS-UHFFFAOYSA-N	1 1 1	1 3 2 6 3 2 14 1 	1 3 2 6 3 2 81 1 	1 3 2 6 3 2 14 1 
XRHGYUZYPHTUJZ-UHFFFAOYSA-N	1 1 1	9 4 10 1 42 1 53 1 	9 4 10 1 42 1 53 1 	9 4 10 1 42 1 53 1 
YZWGEMSQAMDWEM-UHFFFAOYSA-N	1 1 1	9 14 10 8 	9 14 10 8 	9 14 10 8 
DRFSOBZVMGLICQ-UHFFFAOYSA-N	1 1 1	1 4 2 5 3 3 4 1 21 1 70 1 	1 4 4 1 21 1 70 1 78 5 79 3 	1 4 2 5 3 3 4 1 21 1 70 1 
MWHIPTVSAPEYPC-UHFFFAOYSA-N	1 1 1	1 5 2 3 3 3 	1 5 2 3 3 3 	1 5 2 3 3 3 
XYUCPYMMHKJJSS-UHFFFAOYSA-N	1 1 1	1 3 2 4 4 1 14 1 	1 3 2 4 4 1 14 1 	1 3 2 4 4 1 14 1 
UEGGJCHDRZTQMF-UHFFFAOYSA-N	1 1 1	1 1 2 10 6 1 21 1 	1 1 2 10 6 1 21 1 	1 1 2 10 6 1 21 1 
PUZORFQMRDHKBT-UHFFFAOYSA-N	1 1 1	1 2 9 4 10 1 11 1 99 1 	1 2 9 4 10 1 11 1 103 1 	1 2 9 4 10 1 11 1 99 1 
LIKGLDATLCWEDN-UHFFFAOYSA-N	1 1 1	1 4 2 3 3 1 4 1 27 1 35 1 	1 4 2 2 3 1 27 1 35 1 78 1 	1 4 2 3 3 1 4 1 27 1 35 1 
FOTXAJDDGPYIFU-UHFFFAOYSA-N	1 1 1	1 1 2 3 3 1 	1 1 2 1 78 2 79 1 	1 1 2 3 3 1 
NLZUEZXRPGMBCV-UHFFFAOYSA-N	1 1 1	1 6 4 2 9 2 10 2 11 1 17 1 	1 6 4 2 9 2 10 2 11 1 17 1 	1 6 4 2 9 2 10 2 11 1 17 1 
YTLSTADDHMJUMW-UHFFFAOYSA-N	1 1 1	9 9 12 2 17 1 	9 9 12 2 17 1 	9 9 12 2 17 1 
YIVXMZJTEQBPQO-UHFFFAOYSA-N	1 1 1	2 2 9 3 10 1 25 1 42 1 53 2 	2 2 9 3 10 1 25 1 42 1 53 2 	2 2 9 3 10 1 25 1 42 1 53 2 
DBUCFOVFALNEOO-UHFFFAOYSA-N	0 1 0	1 5 2 9 3 7 4 7 8 1 14 6 35 1 77 1 	1 5 8 1 27 1 35 1 77 1 78 9 79 7 80 5 81 1 82 5 	1 5 2 9 3 7 4 7 8 1 14 6 35 1 77 1 
WCIZYPZCFNITGM-UHFFFAOYSA-N	1 1 1	1 2 2 29 19 2 	1 2 2 29 19 2 	1 2 2 29 19 2 
BUUREDCLMCFWIM-UHFFFAOYSA-N	1 1 1	1 3 2 4 5 3 7 1 9 4 10 2 42 1 44 1 77 2 	1 3 2 4 5 3 7 1 9 4 10 2 42 1 44 1 77 2 	1 3 2 4 5 3 7 1 9 4 10 2 42 1 44 1 77 2 
CQHKDHVZYZUZMJ-UHFFFAOYSA-N	1 1 1	2 4 4 1 5 2 14 2 77 2 	2 4 4 1 5 2 14 2 77 2 	2 4 4 1 5 2 14 2 77 2 
JHHXPQAUADQJBQ-UHFFFAOYSA-N	1 1 1	1 2 4 1 6 2 8 1 42 1 	1 2 6 2 8 1 42 1 80 1 	1 2 4 1 6 2 8 1 42 1 
QQFRJMBCRUNMHT-UHFFFAOYSA-N	1 1 1	11 5 12 1 24 1 	11 5 12 1 24 1 	11 5 12 1 24 1 
GABNJPUNFZFOJE-UHFFFAOYSA-N	1 1 1	9 2 10 2 64 2 71 2 	9 2 10 2 64 2 71 2 	9 2 10 2 64 2 71 2 
IHZGECPPAQDWKL-UHFFFAOYSA-N	1 1 1	1 9 4 3 9 3 10 3 	1 9 4 3 9 3 10 3 	1 9 4 3 9 3 10 3 
HCGOBPUSIBTNRV-UHFFFAOYSA-N	1 1 1	9 3 10 1 25 1 53 2 65 1 	9 3 10 1 25 1 53 2 65 1 	9 3 10 1 25 1 53 2 65 1 
CHNXDYRMRBQOEF-UHFFFAOYSA-N	1 1 1	2 1 3 1 18 1 19 2 	18 1 19 2 78 1 79 1 	2 1 3 1 18 1 19 2 
OJYGBLRPYBAHRT-OPKHMCHVSA-N	0 1 0	2 1 3 4 14 3 26 2 51 1 	2 1 3 1 14 1 51 1 79 1 81 2 83 2 84 1 	2 1 3 4 14 3 26 2 51 1 
XXUPXHKCPIKWLR-JLLPCOHGSA-N	1 1 1	1 3 2 11 3 5 6 1 14 2 19 1 22 1 	1 3 2 10 3 1 6 1 19 1 22 1 78 1 79 4 81 2 	1 3 2 11 3 5 6 1 14 2 19 1 22 1 
CCXQVBSQUQCEEO-UHFFFAOYSA-N	1 1 1	1 1 2 1 19 1 64 1 	1 1 2 1 19 1 64 1 	1 1 2 1 19 1 64 1 
WZCICSOYQNNEDU-UHFFFAOYSA-N	1 1 1	1 1 2 4 3 1 27 1 45 1 	1 1 2 2 27 1 45 1 78 1 79 1 	1 1 2 4 3 1 27 1 45 1 
PAJGEKALYKVXNG-UHFFFAOYSA-N	1 1 1	2 1 3 8 	78 1 79 8 	2 1 3 8 
QLVWOKQMDLQXNN-UHFFFAOYSA-N	0 1 0	1 2 2 4 25 2 	1 2 2 4 113 1 	1 2 2 4 25 2 
WULAHPYSGCVQHM-UHFFFAOYSA-N	1 1 1	2 1 5 1 25 1 100 1 	2 2 5 1 14 1 25 2 	2 1 5 1 25 1 100 1 
SEWQUYBTRMDUQS-UHFFFAOYSA-N	1 1 1	1 3 2 2 3 1 22 2 	1 3 2 2 3 1 22 2 	1 3 2 2 3 1 22 2 
SOOKDDAKMROITD-LWFKIUJUSA-N	1 1 1	1 2 2 30 5 2 6 1 24 2 25 2 77 2 	1 2 2 30 5 2 6 1 24 2 25 2 77 2 	1 2 2 30 5 2 6 1 24 2 25 2 77 2 
DITPGLQNHCMPAK-UHFFFAOYSA-N	1 1 1	1 1 9 9 10 1 12 2 	1 1 9 9 10 1 12 2 	1 1 9 9 10 1 12 2 
VJFMSYZSFUWQPZ-BPBOJLQBSA-N	0 1 0	2 3 3 3 5 1 9 5 10 2 13 1 14 1 17 1 35 1 	5 1 9 4 10 1 13 1 17 1 35 1 38 1 78 3 79 3 81 1 	2 3 3 3 5 1 9 5 10 2 13 1 14 1 17 1 35 1 
SWZMSZQQJRKFBP-ZNVNOEFISA-N	1 1 1	2 4 3 2 4 1 6 1 8 1 35 1 77 1 	6 1 8 1 35 1 77 1 78 4 79 2 80 1 	2 4 3 2 4 1 6 1 8 1 35 1 77 1 
NKRBWIXXEQOWRY-UHFFFAOYSA-N	1 1 1	1 2 2 14 66 1 	1 2 2 14 66 1 	1 2 2 14 66 1 
KFHRMMHGGBCRIV-UHFFFAOYSA-N	1 1 1	2 2 24 1 30 1 42 1 	2 2 24 1 30 1 42 1 	2 2 24 1 30 1 42 1 
IIGNZLVHOZEOPV-UHFFFAOYSA-N	1 1 1	9 4 10 1 12 1 14 1 24 1 	9 4 10 1 12 1 14 1 24 1 	9 4 10 1 12 1 14 1 24 1 
QAOJBHRZQQDFHA-UHFFFAOYSA-N	1 1 1	9 3 10 1 42 1 53 2 	9 3 10 1 42 1 53 2 	9 3 10 1 42 1 53 2 
LYINTWKRUWVLBA-UHFFFAOYSA-N	1 1 1	9 5 13 1 27 2 	9 5 10 1 83 2 	9 5 13 1 27 2 
IYDMICQAKLQHLA-UHFFFAOYSA-N	1 1 1	9 12 10 4 	9 12 10 4 	9 12 10 4 
BXAYTJKZGSJCRS-RKDXNWHRSA-N	1 1 1	2 3 3 2 21 2 	21 2 78 3 79 2 	2 3 3 2 21 2 
CSPBVTFSWJQBKC-UHFFFAOYSA-N	1 1 1	9 11 10 4 12 1 42 1 	9 11 10 4 12 1 42 1 	9 11 10 4 12 1 42 1 
VSIIHWOJPSSIDI-UHFFFAOYSA-N	1 1 1	1 1 9 4 10 2 25 1 63 1 	1 1 9 4 10 2 25 1 63 1 	1 1 9 4 10 2 25 1 63 1 
MDWVSAYEQPLWMX-UHFFFAOYSA-N	1 1 1	1 12 4 4 9 4 10 5 12 1 17 2 	1 12 4 4 9 4 10 5 12 1 17 2 	1 12 4 4 9 4 10 5 12 1 17 2 
LBNVCJHJRYJVPK-UHFFFAOYSA-N	1 0 1	1 6 66 2 81 2 	1 6 66 2 	1 6 66 2 81 2 
PVDIIWUJHVIZTK-UHFFFAOYSA-N	1 1 1	1 1 2 8 7 1 20 1 	1 1 2 8 7 1 20 1 	1 1 2 8 7 1 20 1 
XRMZKCQCINEBEI-UHFFFAOYSA-N	1 1 1	9 3 10 2 63 1 64 1 71 1 	9 3 10 2 63 1 64 1 71 1 	9 3 10 2 63 1 64 1 71 1 
AEILLAXRDHDKDY-UHFFFAOYSA-N	1 1 1	2 3 3 1 64 1 	2 1 64 1 78 2 79 1 	2 3 3 1 64 1 
QYEOHOUFXNEWEI-UHFFFAOYSA-N	1 1 1	9 4 10 2 11 4 	9 4 10 2 11 4 	9 4 10 2 11 4 
SSOKTUYAEOXEPO-UHFFFAOYSA-N	1 1 1	1 2 2 7 4 1 	1 2 2 2 78 5 80 1 	1 2 2 7 4 1 
JLEYIXWABQURRS-UHFFFAOYSA-N	1 1 1	1 4 2 1 3 1 4 1 8 1 	1 4 8 1 78 1 79 1 80 1 	1 4 2 1 3 1 4 1 8 1 
CZNFBUXHERRVTD-UHFFFAOYSA-N	1 1 1	1 3 2 36 9 5 10 2 12 3 	1 3 2 36 9 5 10 2 12 3 	1 3 2 36 9 5 10 2 12 3 
VZWGRQBCURJOMT-UHFFFAOYSA-N	1 1 1	1 1 2 11 21 1 	1 1 2 11 21 1 	1 1 2 11 21 1 
RETLCWPMLJPOTP-UHFFFAOYSA-N	1 1 1	1 1 2 1 9 4 10 1 53 1 77 1 	1 1 2 1 9 4 10 1 53 1 77 1 	1 1 2 1 9 4 10 1 53 1 77 1 
GZOSYOSHWZZRQK-UHFFFAOYSA-N	1 1 1	1 1 2 16 9 4 11 1 12 1 	1 1 2 16 9 4 11 1 12 1 	1 1 2 16 9 4 11 1 12 1 
MQMODHKFYZEGRC-UHFFFAOYSA-N	1 1 1	1 2 2 8 3 2 9 4 10 2 25 1 77 1 	1 2 2 4 9 4 10 2 25 1 77 1 78 4 79 2 	1 2 2 8 3 2 9 4 10 2 25 1 77 1 
SARWEEZYKGDDHZ-CMDGGOBGSA-N	1 1 1	6 1 9 4 10 1 38 1 71 1 	6 1 9 7 10 1 38 1 71 1 	6 1 9 4 10 1 38 1 71 1 
HJVAVGOPTDJYOJ-UHFFFAOYSA-N	1 1 1	9 2 10 3 24 2 36 1 42 1 	9 2 10 3 24 2 36 1 42 1 	9 2 10 3 24 2 36 1 42 1 
